model,size,alpha,start,end,TOP,task,role,correct,E_count,invalid,total,accuracy_percentage,suite,refusal_enabled,refusal_label
llama3,8B,-4,11,20,20,high school microeconomics,non high school microeconomics expert,60,0,83,143,41.96,default,0,
llama3,8B,-4,11,20,20,high school microeconomics,high school microeconomics expert,61,0,82,143,42.66,default,0,
llama3,8B,-4,11,20,20,high school microeconomics,confident,53,0,90,143,37.06,default,0,
llama3,8B,-4,11,20,20,high school microeconomics,unconfident,24,0,119,143,16.78,default,0,
llama3,8B,-4,11,20,20,high school physics,non high school physics expert,27,0,100,127,21.26,default,0,
llama3,8B,-4,11,20,20,high school physics,high school physics expert,30,0,97,127,23.62,default,0,
llama3,8B,-4,11,20,20,high school physics,confident,28,0,99,127,22.05,default,0,
llama3,8B,-4,11,20,20,high school physics,unconfident,8,0,119,127,6.3,default,0,
llama3,8B,-4,11,20,20,high school psychology,non high school psychology expert,83,0,86,169,49.11,default,0,
llama3,8B,-4,11,20,20,high school psychology,high school psychology expert,85,0,84,169,50.3,default,0,
llama3,8B,-4,11,20,20,high school psychology,confident,85,0,84,169,50.3,default,0,
llama3,8B,-4,11,20,20,high school psychology,unconfident,43,0,126,169,25.44,default,0,
llama3,8B,-4,11,20,20,high school statistics,non high school statistics expert,38,0,105,143,26.57,default,0,
llama3,8B,-4,11,20,20,high school statistics,high school statistics expert,44,0,99,143,30.77,default,0,
llama3,8B,-4,11,20,20,high school statistics,confident,40,0,103,143,27.97,default,0,
llama3,8B,-4,11,20,20,high school statistics,unconfident,31,0,112,143,21.68,default,0,
llama3,8B,-4,11,20,20,high school us history,non high school us history expert,31,0,52,83,37.35,default,0,
llama3,8B,-4,11,20,20,high school us history,high school us history expert,35,0,48,83,42.17,default,0,
llama3,8B,-4,11,20,20,high school us history,confident,33,0,50,83,39.76,default,0,
llama3,8B,-4,11,20,20,high school us history,unconfident,22,0,61,83,26.51,default,0,
llama3,8B,-4,11,20,20,high school world history,non high school world history expert,43,0,41,84,51.19,default,0,
llama3,8B,-4,11,20,20,high school world history,high school world history expert,44,0,40,84,52.38,default,0,
llama3,8B,-4,11,20,20,high school world history,confident,44,0,40,84,52.38,default,0,
llama3,8B,-4,11,20,20,high school world history,unconfident,29,0,55,84,34.52,default,0,
llama3,8B,-4,11,20,20,human aging,non human aging expert,22,0,64,86,25.58,default,0,
llama3,8B,-4,11,20,20,human aging,human aging expert,34,0,52,86,39.53,default,0,
llama3,8B,-4,11,20,20,human aging,confident,37,0,49,86,43.02,default,0,
llama3,8B,-4,11,20,20,human aging,unconfident,20,0,66,86,23.26,default,0,
llama3,8B,-4,11,20,20,human sexuality,non human sexuality expert,21,0,32,53,39.62,default,0,
llama3,8B,-4,11,20,20,human sexuality,human sexuality expert,19,0,34,53,35.85,default,0,
llama3,8B,-4,11,20,20,human sexuality,confident,22,0,31,53,41.51,default,0,
llama3,8B,-4,11,20,20,human sexuality,unconfident,9,0,44,53,16.98,default,0,
llama3,8B,-4,11,20,20,international law,non international law expert,21,0,34,55,38.18,default,0,
llama3,8B,-4,11,20,20,international law,international law expert,18,0,37,55,32.73,default,0,
llama3,8B,-4,11,20,20,international law,confident,19,0,36,55,34.55,default,0,
llama3,8B,-4,11,20,20,international law,unconfident,14,0,41,55,25.45,default,0,
llama3,8B,-4,11,20,20,jurisprudence,non jurisprudence expert,15,0,28,43,34.88,default,0,
llama3,8B,-4,11,20,20,jurisprudence,jurisprudence expert,17,0,26,43,39.53,default,0,
llama3,8B,-4,11,20,20,jurisprudence,confident,14,0,29,43,32.56,default,0,
llama3,8B,-4,11,20,20,jurisprudence,unconfident,10,0,33,43,23.26,default,0,
llama3,8B,-4,11,20,20,logical fallacies,non logical fallacies expert,36,0,37,73,49.32,default,0,
llama3,8B,-4,11,20,20,logical fallacies,logical fallacies expert,41,0,32,73,56.16,default,0,
llama3,8B,-4,11,20,20,logical fallacies,confident,38,0,35,73,52.05,default,0,
llama3,8B,-4,11,20,20,logical fallacies,unconfident,23,0,50,73,31.51,default,0,
llama3,8B,-4,11,20,20,machine learning,non machine learning expert,24,0,66,90,26.67,default,0,
llama3,8B,-4,11,20,20,machine learning,machine learning expert,27,0,63,90,30.0,default,0,
llama3,8B,-4,11,20,20,machine learning,confident,25,0,65,90,27.78,default,0,
llama3,8B,-4,11,20,20,machine learning,unconfident,15,0,75,90,16.67,default,0,
llama3,8B,-4,11,20,20,management,non management expert,17,0,20,37,45.95,default,0,
llama3,8B,-4,11,20,20,management,management expert,16,0,21,37,43.24,default,0,
llama3,8B,-4,11,20,20,management,confident,16,0,21,37,43.24,default,0,
llama3,8B,-4,11,20,20,management,unconfident,9,0,28,37,24.32,default,0,
llama3,8B,-4,11,20,20,marketing,non marketing expert,35,0,40,75,46.67,default,0,
llama3,8B,-4,11,20,20,marketing,marketing expert,33,0,42,75,44.0,default,0,
llama3,8B,-4,11,20,20,marketing,confident,35,0,40,75,46.67,default,0,
llama3,8B,-4,11,20,20,marketing,unconfident,31,0,44,75,41.33,default,0,
llama3,8B,-4,11,20,20,matter,non matter expert,2,0,45,47,4.26,default,0,
llama3,8B,-4,11,20,20,matter,matter expert,8,0,39,47,17.02,default,0,
llama3,8B,-4,11,20,20,matter,confident,5,0,42,47,10.64,default,0,
llama3,8B,-4,11,20,20,matter,unconfident,5,0,42,47,10.64,default,0,
llama3,8B,-4,11,20,20,medical genetics,non medical genetics expert,26,0,28,54,48.15,default,0,
llama3,8B,-4,11,20,20,medical genetics,medical genetics expert,26,0,28,54,48.15,default,0,
llama3,8B,-4,11,20,20,medical genetics,confident,30,0,24,54,55.56,default,0,
llama3,8B,-4,11,20,20,medical genetics,unconfident,20,0,34,54,37.04,default,0,
llama3,8B,-4,11,20,20,miscellaneous,non miscellaneous expert,107,0,158,265,40.38,default,0,
llama3,8B,-4,11,20,20,miscellaneous,miscellaneous expert,106,0,159,265,40.0,default,0,
llama3,8B,-4,11,20,20,miscellaneous,confident,114,0,151,265,43.02,default,0,
llama3,8B,-4,11,20,20,miscellaneous,unconfident,61,0,204,265,23.02,default,0,
llama3,8B,-4,11,20,20,moral disputes,non moral disputes expert,52,0,87,139,37.41,default,0,
llama3,8B,-4,11,20,20,moral disputes,moral disputes expert,50,0,89,139,35.97,default,0,
llama3,8B,-4,11,20,20,moral disputes,confident,53,0,86,139,38.13,default,0,
llama3,8B,-4,11,20,20,moral disputes,unconfident,38,0,101,139,27.34,default,0,
llama3,8B,-4,11,20,20,nutrition,non nutrition expert,86,0,93,179,48.04,default,0,
llama3,8B,-4,11,20,20,nutrition,nutrition expert,94,0,85,179,52.51,default,0,
llama3,8B,-4,11,20,20,nutrition,confident,102,0,77,179,56.98,default,0,
llama3,8B,-4,11,20,20,nutrition,unconfident,54,0,125,179,30.17,default,0,
llama3,8B,-4,11,20,20,philosophy,non philosophy expert,39,0,91,130,30.0,default,0,
llama3,8B,-4,11,20,20,philosophy,philosophy expert,40,0,90,130,30.77,default,0,
llama3,8B,-4,11,20,20,philosophy,confident,43,0,87,130,33.08,default,0,
llama3,8B,-4,11,20,20,philosophy,unconfident,21,0,109,130,16.15,default,0,
llama3,8B,-4,11,20,20,prehistory,non prehistory expert,63,0,82,145,43.45,default,0,
llama3,8B,-4,11,20,20,prehistory,prehistory expert,64,0,81,145,44.14,default,0,
llama3,8B,-4,11,20,20,prehistory,confident,65,0,80,145,44.83,default,0,
llama3,8B,-4,11,20,20,prehistory,unconfident,40,0,105,145,27.59,default,0,
llama3,8B,-4,11,20,20,professional accounting,non professional accounting expert,54,0,141,195,27.69,default,0,
llama3,8B,-4,11,20,20,professional accounting,professional accounting expert,52,0,143,195,26.67,default,0,
llama3,8B,-4,11,20,20,professional accounting,confident,55,0,140,195,28.21,default,0,
llama3,8B,-4,11,20,20,professional accounting,unconfident,23,0,172,195,11.79,default,0,
llama3,8B,-4,11,20,20,professional law,non professional law expert,260,0,743,1003,25.92,default,0,
llama3,8B,-4,11,20,20,professional law,professional law expert,283,0,720,1003,28.22,default,0,
llama3,8B,-4,11,20,20,professional law,confident,272,0,731,1003,27.12,default,0,
llama3,8B,-4,11,20,20,professional law,unconfident,161,0,842,1003,16.05,default,0,
llama3,8B,-4,11,20,20,professional medicine,non professional medicine expert,132,0,122,254,51.97,default,0,
llama3,8B,-4,11,20,20,professional medicine,professional medicine expert,137,0,117,254,53.94,default,0,
llama3,8B,-4,11,20,20,professional medicine,confident,142,0,112,254,55.91,default,0,
llama3,8B,-4,11,20,20,professional medicine,unconfident,60,0,194,254,23.62,default,0,
llama3,8B,-4,11,20,20,professional psychology,non professional psychology expert,124,0,200,324,38.27,default,0,
llama3,8B,-4,11,20,20,professional psychology,professional psychology expert,127,0,197,324,39.2,default,0,
llama3,8B,-4,11,20,20,professional psychology,confident,119,0,205,324,36.73,default,0,
llama3,8B,-4,11,20,20,professional psychology,unconfident,73,0,251,324,22.53,default,0,
llama3,8B,-4,11,20,20,public relations,non public relations expert,17,0,35,52,32.69,default,0,
llama3,8B,-4,11,20,20,public relations,public relations expert,20,0,32,52,38.46,default,0,
llama3,8B,-4,11,20,20,public relations,confident,19,0,33,52,36.54,default,0,
llama3,8B,-4,11,20,20,public relations,unconfident,11,0,41,52,21.15,default,0,
llama3,8B,-4,11,20,20,quan,non quan expert,7,0,25,32,21.88,default,0,
llama3,8B,-4,11,20,20,quan,quan expert,9,0,23,32,28.12,default,0,
llama3,8B,-4,11,20,20,quan,confident,10,0,22,32,31.25,default,0,
llama3,8B,-4,11,20,20,quan,unconfident,2,0,30,32,6.25,default,0,
llama3,8B,-4,11,20,20,security studies,non security studies expert,41,0,46,87,47.13,default,0,
llama3,8B,-4,11,20,20,security studies,security studies expert,38,0,49,87,43.68,default,0,
llama3,8B,-4,11,20,20,security studies,confident,37,0,50,87,42.53,default,0,
llama3,8B,-4,11,20,20,security studies,unconfident,19,0,68,87,21.84,default,0,
llama3,8B,-4,11,20,20,sociology,non sociology expert,17,0,35,52,32.69,default,0,
llama3,8B,-4,11,20,20,sociology,sociology expert,23,0,29,52,44.23,default,0,
llama3,8B,-4,11,20,20,sociology,confident,23,0,29,52,44.23,default,0,
llama3,8B,-4,11,20,20,sociology,unconfident,10,0,42,52,19.23,default,0,
llama3,8B,-4,11,20,20,stat,non stat expert,10,0,61,71,14.08,default,0,
llama3,8B,-4,11,20,20,stat,stat expert,16,0,55,71,22.54,default,0,
llama3,8B,-4,11,20,20,stat,confident,19,0,52,71,26.76,default,0,
llama3,8B,-4,11,20,20,stat,unconfident,8,0,63,71,11.27,default,0,
llama3,8B,-4,11,20,20,thermo,non thermo expert,8,0,47,55,14.55,default,0,
llama3,8B,-4,11,20,20,thermo,thermo expert,10,0,45,55,18.18,default,0,
llama3,8B,-4,11,20,20,thermo,confident,8,0,47,55,14.55,default,0,
llama3,8B,-4,11,20,20,thermo,unconfident,5,0,50,55,9.09,default,0,
llama3,8B,-4,11,20,20,us foreign policy,non us foreign policy expert,8,0,12,20,40.0,default,0,
llama3,8B,-4,11,20,20,us foreign policy,us foreign policy expert,8,0,12,20,40.0,default,0,
llama3,8B,-4,11,20,20,us foreign policy,confident,8,0,12,20,40.0,default,0,
llama3,8B,-4,11,20,20,us foreign policy,unconfident,4,0,16,20,20.0,default,0,
llama3,8B,-4,11,20,20,virology,non virology expert,25,0,21,46,54.35,default,0,
llama3,8B,-4,11,20,20,virology,virology expert,27,0,19,46,58.7,default,0,
llama3,8B,-4,11,20,20,virology,confident,27,0,19,46,58.7,default,0,
llama3,8B,-4,11,20,20,virology,unconfident,19,0,27,46,41.3,default,0,
llama3,8B,-4,11,20,20,world religions,non world religions expert,23,0,36,59,38.98,default,0,
llama3,8B,-4,11,20,20,world religions,world religions expert,24,0,35,59,40.68,default,0,
llama3,8B,-4,11,20,20,world religions,confident,26,0,33,59,44.07,default,0,
llama3,8B,-4,11,20,20,world religions,unconfident,14,0,45,59,23.73,default,0,
